fees_usdc,fill_price,fill_ts_ms,first_entry_or_reentry,gross_edge,label,leg,net_edge_after_cost,notional_usdc,preset_name,relationship_id,shares,slippage_cost_usdc,space_attribution_status,space_id,strategy_family,template_id,token_id,trade_id,violation_window_id
0.0,0.02814,1765479607000,reentry,0.011,RESEARCH-ONLY — exploratory_trade_surface,b,0.001,5.0,exploratory_trade_surface,5910a43939d7ba6fe59cf6b80718e5c3,177.68301350390902,0.025,context_space,sports_championship_conference_progression,nesting,,6842047670820419171425914468337077680927367717837404858652329372722501774629,5d1426cdd8ec4a86b070c174a5049fdb,672c7620f57fa448f4277f64
0.0,0.039195,1765483207000,reentry,0.011,RESEARCH-ONLY — exploratory_trade_surface,a,0.001,5.0,exploratory_trade_surface,5910a43939d7ba6fe59cf6b80718e5c3,127.56729174639622,0.025,context_space,sports_championship_conference_progression,nesting,,12636035070565821048178968461063687179393834041535317885287743395873720755118,1072d5de444f4d5394f4e277cdfd6f06,b6982f6eb4a1ee033a8b3b02
0.0,0.02814,1765483207000,reentry,0.011,RESEARCH-ONLY — exploratory_trade_surface,b,0.001,5.0,exploratory_trade_surface,5910a43939d7ba6fe59cf6b80718e5c3,177.68301350390902,0.025,context_space,sports_championship_conference_progression,nesting,,6842047670820419171425914468337077680927367717837404858652329372722501774629,a54d1b4a65c4455abb09540a4db0aac6,b6982f6eb4a1ee033a8b3b02
0.0,0.039195,1765486807000,reentry,0.011,RESEARCH-ONLY — exploratory_trade_surface,a,0.001,5.0,exploratory_trade_surface,5910a43939d7ba6fe59cf6b80718e5c3,127.56729174639622,0.025,context_space,sports_championship_conference_progression,nesting,,12636035070565821048178968461063687179393834041535317885287743395873720755118,f1bf866d4a1c4b45bd6631314ba94f8b,495e765605ac722ab5915b6f
0.0,0.02814,1765486807000,reentry,0.011,RESEARCH-ONLY — exploratory_trade_surface,b,0.001,5.0,exploratory_trade_surface,5910a43939d7ba6fe59cf6b80718e5c3,177.68301350390902,0.025,context_space,sports_championship_conference_progression,nesting,,6842047670820419171425914468337077680927367717837404858652329372722501774629,ce469fd1dbb6472b9257328be1786ebd,495e765605ac722ab5915b6f
0.0,0.039195,1765490407000,reentry,0.011,RESEARCH-ONLY — exploratory_trade_surface,a,0.001,5.0,exploratory_trade_surface,5910a43939d7ba6fe59cf6b80718e5c3,127.56729174639622,0.025,context_space,sports_championship_conference_progression,nesting,,12636035070565821048178968461063687179393834041535317885287743395873720755118,af2da73c494c4db3b55b7cba76cfc162,596799296fcc5438557c415c
0.0,0.02814,1765490407000,reentry,0.011,RESEARCH-ONLY — exploratory_trade_surface,b,0.001,5.0,exploratory_trade_surface,5910a43939d7ba6fe59cf6b80718e5c3,177.68301350390902,0.025,context_space,sports_championship_conference_progression,nesting,,6842047670820419171425914468337077680927367717837404858652329372722501774629,5882987be6da4b4bb686e0db373d551f,596799296fcc5438557c415c
0.0,0.039195,1765494007000,reentry,0.011,RESEARCH-ONLY — exploratory_trade_surface,a,0.001,5.0,exploratory_trade_surface,5910a43939d7ba6fe59cf6b80718e5c3,127.56729174639622,0.025,context_space,sports_championship_conference_progression,nesting,,12636035070565821048178968461063687179393834041535317885287743395873720755118,3d4916320394465ca67d39592b3a07a5,643a9ccf59884e2fd303293a
0.0,0.02814,1765494007000,reentry,0.011,RESEARCH-ONLY — exploratory_trade_surface,b,0.001,5.0,exploratory_trade_surface,5910a43939d7ba6fe59cf6b80718e5c3,177.68301350390902,0.025,context_space,sports_championship_conference_progression,nesting,,6842047670820419171425914468337077680927367717837404858652329372722501774629,5087979256044921bbb8a63e281902a3,643a9ccf59884e2fd303293a
0.0,0.039195,1765497607000,reentry,0.011,RESEARCH-ONLY — exploratory_trade_surface,a,0.001,5.0,exploratory_trade_surface,5910a43939d7ba6fe59cf6b80718e5c3,127.56729174639622,0.025,context_space,sports_championship_conference_progression,nesting,,12636035070565821048178968461063687179393834041535317885287743395873720755118,e10bec5d94694a7aaaf91065703c0ceb,65418d8c7a87ad49b995fc6e
0.0,0.02814,1765497607000,reentry,0.011,RESEARCH-ONLY — exploratory_trade_surface,b,0.001,5.0,exploratory_trade_surface,5910a43939d7ba6fe59cf6b80718e5c3,177.68301350390902,0.025,context_space,sports_championship_conference_progression,nesting,,6842047670820419171425914468337077680927367717837404858652329372722501774629,e1bf717823ea44c0b194fd2b264de7b9,65418d8c7a87ad49b995fc6e
0.0,0.03819,1765544407000,reentry,0.0105,RESEARCH-ONLY — exploratory_trade_surface,a,0.0005,5.0,exploratory_trade_surface,5910a43939d7ba6fe59cf6b80718e5c3,130.92432573972243,0.025,context_space,sports_championship_conference_progression,nesting,,12636035070565821048178968461063687179393834041535317885287743395873720755118,18177ba0555c4b0ebc549f585242b725,257abb69d43f4f315bb6ef5a
